product_type,agri_nonagri_type,product_segment,material_group_description,material_code,material_description,uom,price,custom_1,custom_2,custom_3,custom_4,custom_5,material_code_new,REMARKS,CHANGES
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2285,75X40MM SADDLE STRIP (P-75),No.s,34,PRICE PER NO.,SADDLE STRIP,75,NULL,AGRI M SADDLE STRIP,MM1339,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2286,75X50MM SADDLE STRIP (P-50),No.s,32.5,PRICE PER NO.,SADDLE STRIP,50,NULL,AGRI M SADDLE STRIP,MM1344,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2289,110X75MM SADDLE STRIP (P-30),No.s,95,PRICE PER NO.,SADDLE STRIP,30,NULL,AGRI M SADDLE STRIP,MM1345,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2288,110X50MM SADDLE STRIP (P-30),No.s,82,PRICE PER NO.,SADDLE STRIP,30,NULL,AGRI M SADDLE STRIP,MM1346,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2287,110X40MM SADDLE STRIP (P-30),No.s,80,PRICE PER NO.,SADDLE STRIP,30,NULL,AGRI M SADDLE STRIP,MM1347,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2275,63MM 6KG SINGLE Y (P-25),No.s,125,PRICE PER NO.,SINGLE Y,25,NULL,AGRI M SINGLE Y,MM1489,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2276,75MM 6KG SINGLE Y (P-15),No.s,183.5,PRICE PER NO.,SINGLE Y,15,NULL,AGRI M SINGLE Y,MM1499,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2277,90MM 6KG SINGLE Y (P-10),No.s,259,PRICE PER NO.,SINGLE Y,10,NULL,AGRI M SINGLE Y,MM1555,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2278,110MM 6KG SINGLE Y (P-6),No.s,433,PRICE PER NO.,SINGLE Y,6,NULL,AGRI M SINGLE Y,MM1556,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2279,140MM 6KG SINGLE Y (P-3),No.s,629.5,PRICE PER NO.,SINGLE Y,3,NULL,AGRI M SINGLE Y,MH1299,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2280,160MM 6KG SINGLE Y (P-2),No.s,887.5,PRICE PER NO.,SINGLE Y,2,NULL,AGRI M SINGLE Y,MH1333,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2281,200MM 6KG SINGLE Y (P2),No.s,2717,PRICE PER NO.,SINGLE Y,2,NULL,AGRI M SINGLE Y,MH1334,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2293,20MM COMPACT BALL VALVE (P120),No.s,96,PRICE PER NO.,COMPACT BALL VALVE,120,NULL,AGRI M COMPACT BALL VALVE,MS1267,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2294,25MM COMPACT BALL VALVE (P70),No.s,148.5,PRICE PER NO.,COMPACT BALL VALVE,70,NULL,AGRI M COMPACT BALL VALVE,MS1268,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2295,32MM COMPACT BALL VALVE (P40),No.s,254,PRICE PER NO.,COMPACT BALL VALVE,40,NULL,AGRI M COMPACT BALL VALVE,MS1269,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2296,40MM COMPACT BALL VALVE (P30),No.s,359.5,PRICE PER NO.,COMPACT BALL VALVE,30,NULL,AGRI M COMPACT BALL VALVE,MS1277,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2297,50MM COMPACT BALL VALVE (P20),No.s,505,PRICE PER NO.,COMPACT BALL VALVE,20,NULL,AGRI M COMPACT BALL VALVE,MS1278,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2298,63MM COMPACT BALL VALVE (P12),No.s,788.5,PRICE PER NO.,COMPACT BALL VALVE,12,NULL,AGRI M COMPACT BALL VALVE,MM1569,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2299,75MM COMPACT BALL VALVE (P12),No.s,1684,PRICE PER NO.,COMPACT BALL VALVE,12,NULL,AGRI M COMPACT BALL VALVE,MM1577,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2300,90MM COMPACT BALL VALVE (P7),No.s,2359,PRICE PER NO.,COMPACT BALL VALVE,7,NULL,AGRI M COMPACT BALL VALVE,MM1578,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2301,110MM COMPACT BALL VALVE (P3),No.s,4746.5,PRICE PER NO.,COMPACT BALL VALVE,3,NULL,AGRI M COMPACT BALL VALVE,MM1579,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2302,"90MM BUTTERFLY VALVE, GEAR TYPE (P5)",No.s,5609,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,5,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MM1557,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2303,"110MM BUTTERFLY VALVE, GEAR TYPE (P4)",No.s,6057.5,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,4,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MM1558,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2304,"125MM BUTTERFLY VALVE, GEAR TYPE (P2)",No.s,9879,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,2,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MH1338,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2305,"160MM BUTTERFLY VALVE, GEAR TYPE (P2)",No.s,11612,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,2,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MH1339,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2306,"200MM BUTTERFLY VALVE, GEAR TYPE (P1)",No.s,15573,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,1,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MH1344,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2307,"250MM BUTTERFLY VALVE, GEAR TYPE (P1)",No.s,24265.5,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,1,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MH1345,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2308,"315MM BUTTERFLY VALVE, GEAR TYPE (P1)",No.s,35626,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,1,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MH1346,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2309,"400MM BUTTERFLY VALVE, GEAR TYPE (P1)",No.s,109728.5,PRICE PER NO.,BUTTERFLY VALVE GEAR TYPE,1,NULL,AGRI M BUTTERFLY VALVE - GEAR TYPE,MH1347,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2310,"63MM BUTTERFLY VALVE, HANDLE TYPE (P16)",No.s,2378.5,PRICE PER NO.,BUTTERFLY VALVE HANDLE TYPE,16,NULL,AGRI M BUTTERFLY VALVE - HANDLE TYPE,MM1559,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2311,"75MM BUTTERFLY VALVE, HANDLE TYPE (P14)",No.s,2708.5,PRICE PER NO.,BUTTERFLY VALVE HANDLE TYPE,14,NULL,AGRI M BUTTERFLY VALVE - HANDLE TYPE,MM1566,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2312,"90MM BUTTERFLY VALVE, HANDLE TYPE (P10)",No.s,3592.5,PRICE PER NO.,BUTTERFLY VALVE HANDLE TYPE,10,NULL,AGRI M BUTTERFLY VALVE - HANDLE TYPE,MM1567,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2313,"110MM BUTTERFLY VALVE, HANDLE TYPE (P8)",No.s,4147,PRICE PER NO.,BUTTERFLY VALVE HANDLE TYPE,8,NULL,AGRI M BUTTERFLY VALVE - HANDLE TYPE,MM1568,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2314,"125MM BUTTERFLY VALVE, HANDLE TYPE (P3)",No.s,5345.5,PRICE PER NO.,BUTTERFLY VALVE HANDLE TYPE,3,NULL,AGRI M BUTTERFLY VALVE - HANDLE TYPE,MH1348,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2315,"160MM BUTTERFLY VALVE, HANDLE TYPE (P4)",No.s,9121.5,PRICE PER NO.,BUTTERFLY VALVE HANDLE TYPE,4,NULL,AGRI M BUTTERFLY VALVE - HANDLE TYPE,MH1349,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2316,"200MM BUTTERFLY VALVE, HANDLE TYPE (P2)",No.s,9346,PRICE PER NO.,BUTTERFLY VALVE HANDLE TYPE,2,NULL,AGRI M BUTTERFLY VALVE - HANDLE TYPE,MH1355,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2284,200X160MM 6KG REDUCING SINGLE Y (P2),No.s,1657,PRICE PER NO.,REDUCING SINGLE Y,2,NULL,AGRI M REDUCING SINGLE Y,MH1335,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2283,200X110MM 6KG REDUCING SINGLE Y (P2),No.s,1479,PRICE PER NO.,REDUCING SINGLE Y,2,NULL,AGRI M REDUCING SINGLE Y,MH1336,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2282,160X110MM 6KG REDUCING SINGLE Y (P3),No.s,973,PRICE PER NO.,REDUCING SINGLE Y,3,NULL,AGRI M REDUCING SINGLE Y,MH1337,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2290,75MM 6KG FLANGE (P40),No.s,232,PRICE PER NO.,FLANGE,40,NULL,AGRI M FLANGE,MM1589,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2291,90MM 6KG FLANGE (P30),No.s,276,PRICE PER NO.,FLANGE,30,NULL,AGRI M FLANGE,MM1599,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2292,110MM 6KG FLANGE (P30),No.s,399,PRICE PER NO.,FLANGE,30,NULL,AGRI M FLANGE,MM1666,,
AGRI MOULDED FITTING,AGRI,FITTINGS,AGRI MOULDED FITTING,2317,90MM FOOT VALVE (P8),No.s,2557.5,PRICE PER NO.,FOOT VALVE,8,NULL,AGRI M FOOT VALVE,MM1588,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2318,200MM (22.5DEG) 6KG BEND FAB.,No.s,1943,PRICE PER NO.,BEND 22.5 DEG,1,6,AGRI F BEND,FF1111,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2319,225MM (22.5DEG) 6KG BEND FAB.,No.s,2380,PRICE PER NO.,BEND 22.5 DEG,1,NULL,AGRI F BEND,FF1112,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2320,400MM (30DEG) 4KG BEND FAB.,No.s,9109,PRICE PER NO.,BEND 30 DEG,1,NULL,AGRI F BEND,FF1113,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2321,140MM (45DEG) 4KG BEND FAB. (P7),No.s,466.5,PRICE PER NO.,BEND 45 DEG,7,NULL,AGRI F BEND,FF1114,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2322,160MM (45DEG) 4KG BEND FAB. (P5),No.s,695,PRICE PER NO.,BEND 45 DEG,5,NULL,AGRI F BEND,FF1115,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2323,200MM (45DEG) 4KG BEND FAB.,No.s,1351.5,PRICE PER NO.,BEND 45 DEG,1,NULL,AGRI F BEND,FF1116,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2324,63MM (45DEG) 6KG BEND FAB. (P-96),No.s,69.5,PRICE PER NO.,BEND 45 DEG,96,NULL,AGRI F BEND,FF1117,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2325,75MM (45DEG) 6KG BEND FAB. (P50),No.s,108,PRICE PER NO.,BEND 45 DEG,50,NULL,AGRI F BEND,FF1118,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2326,90MM (45DEG) 6KG BEND FAB. (P-30),No.s,185.5,PRICE PER NO.,BEND 45 DEG,30,NULL,AGRI F BEND,FF1119,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2327,110MM (45DEG) 6KG BEND FAB. (P-30),No.s,328,PRICE PER NO.,BEND 45 DEG,30,NULL,AGRI F BEND,FF1122,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2328,140MM (45DEG) 6KG BEND FAB. (P7),No.s,682,PRICE PER NO.,BEND 45 DEG,7,NULL,AGRI F BEND,FF1123,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2329,160MM (45DEG) 6KG BEND FAB. (P-9),No.s,997.5,PRICE PER NO.,BEND 45 DEG,9,NULL,AGRI F BEND,FF1124,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2330,180MM (45 DEG) 6 KG BEND FAB. (P2),No.s,1684,PRICE PER NO.,BEND 45 DEG,2,NULL,AGRI F BEND,FF1125,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2331,200MM (45DEG) 6KG BEND FAB. (P-4),No.s,1951.5,PRICE PER NO.,BEND 45 DEG,4,NULL,AGRI F BEND,FF1126,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2332,225MM (45DEG) 6KG BEND FAB.,No.s,3006,PRICE PER NO.,BEND 45 DEG,1,NULL,AGRI F BEND,FF1127,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2333,250MM (45DEG) 6KG BEND FAB.,No.s,3892,PRICE PER NO.,BEND 45 DEG,1,NULL,AGRI F BEND,FF1128,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2334,315MM (45DEG) 6KG BEND FAB.,No.s,7705,PRICE PER NO.,BEND 45 DEG,1,NULL,AGRI F BEND,FF1129,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2335,90MM (45DEG) 10KG BEND FAB  (P30),No.s,315.5,PRICE PER NO.,BEND 45 DEG,30,NULL,AGRI F BEND,FF1133,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2336,110MM (45DEG) 10KG BEND FAB (P20),No.s,561.5,PRICE PER NO.,BEND 45 DEG,20,NULL,AGRI F BEND,FF1134,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2337,160MM (45DEG) 10KG BEND FAB. (P5),No.s,1727,PRICE PER NO.,BEND 45 DEG,5,NULL,AGRI F BEND,FF1135,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2338,63MM (90DEG) 4KG BEND FAB. ( P-80 ),No.s,71,PRICE PER NO.,BEND 90 DEG,80,NULL,AGRI F BEND,FF1136,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2339,75MM (90DEG) 4KG BEND FAB. ( P-50 ),No.s,139,PRICE PER NO.,BEND 90 DEG,50,NULL,AGRI F BEND,FF1137,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2340,90MM (90DEG) 4KG BEND FAB. ( P-30 ),No.s,224.5,PRICE PER NO.,BEND 90 DEG,30,NULL,AGRI F BEND,FF1138,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2341,110MM (90DEG) 4KG BEND FAB. ( P-20 ),No.s,379,PRICE PER NO.,BEND 90 DEG,20,NULL,AGRI F BEND,FF1139,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2342,140MM (90DEG) 4KG BEND FAB. ( P-7),No.s,1236,PRICE PER NO.,BEND 90 DEG,7,NULL,AGRI F BEND,FF1144,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2343,160MM (90DEG) 4KG BEND FAB. (P-4),No.s,1496.5,PRICE PER NO.,BEND 90 DEG,4,NULL,AGRI F BEND,FF1145,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2344,180MM (90DEG) 4KG BEND FAB. ( P-2 ),No.s,2084.5,PRICE PER NO.,BEND 90 DEG,2,NULL,AGRI F BEND,FF1146,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2345,200MM (90DEG) 4KG BEND FAB. ( P-2 ),No.s,2245,PRICE PER NO.,BEND 90 DEG,2,NULL,AGRI F BEND,FF1147,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2346,225MM (90DEG) 4KG BEND FAB.,No.s,4276,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1148,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2347,250MM (90DEG) 4KG BEND FAB.,No.s,4388,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1149,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2348,280MM (90DEG) 4KG BEND FAB.,No.s,6138.5,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1155,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2349,315MM (90DEG) 4KG BEND FAB.,No.s,8732,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1156,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2350,40MM (90DEG) 6KG BEND FAB. (P-150),No.s,35.5,PRICE PER NO.,BEND 90 DEG,150,NULL,AGRI F BEND,FF1157,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2351,50MM (90DEG) 6KG BEND FAB. ( P-75 ),No.s,62.5,PRICE PER NO.,BEND 90 DEG,75,NULL,AGRI F BEND,FF1158,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2352,63MM (90DEG) 6KG BEND FAB. [P-80],No.s,180.5,PRICE PER NO.,BEND 90 DEG,80,NULL,AGRI F BEND,FF1159,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2353,75MM (90DEG) 6KG BEND FAB. ( P-50 ),No.s,297.5,PRICE PER NO.,BEND 90 DEG,50,NULL,AGRI F BEND,FF1166,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2354,90MM (90DEG) 6KG BEND FAB. ( P-30 ),No.s,350,PRICE PER NO.,BEND 90 DEG,30,NULL,AGRI F BEND,FF1167,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2355,110MM (90DEG) 6KG BEND FAB. ( P-20 ),No.s,539,PRICE PER NO.,BEND 90 DEG,20,NULL,AGRI F BEND,FF1168,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2356,140MM (90DEG) 6KG BEND FAB. ( P-7 ),No.s,1542.5,PRICE PER NO.,BEND 90 DEG,7,NULL,AGRI F BEND,FF1169,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2357,160MM (90DEG) 6KG BEND FAB. ( P-4 ),No.s,1649.5,PRICE PER NO.,BEND 90 DEG,4,NULL,AGRI F BEND,FF1177,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2358,180MM (90DEG) 6KG BEND FAB. ( P-2 ),No.s,2457,PRICE PER NO.,BEND 90 DEG,2,NULL,AGRI F BEND,FF1178,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2359,200MM (90DEG) 6KG BEND FAB. [P-2],No.s,3238,PRICE PER NO.,BEND 90 DEG,2,NULL,AGRI F BEND,FF1179,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2360,225MM (90DEG) 6KG BEND FAB.,No.s,4607.5,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1188,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2361,250MM (90DEG) 6KG BEND FAB.,No.s,6437,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1189,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2362,280MM (90DEG) 6KG BEND FAB.,No.s,12457,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1199,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2363,315MM (90DEG) 6KG BEND FAB.,No.s,12733.5,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1222,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2364,400MM (90 DEG) 6KG BEND FAB,No.s,33347.5,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1223,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2365,25MM (90DEG) 8KG BEND FAB. ( P-75 ),No.s,16,PRICE PER NO.,BEND 90 DEG,75,NULL,AGRI F BEND,FF1224,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2366,63MM (90DEG) 10KG BEND FAB. (P80),No.s,175.5,PRICE PER NO.,BEND 90 DEG,80,NULL,AGRI F BEND,FF1225,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2367,75MM (90DEG) 10KG BEND FAB. (P50),No.s,287.5,PRICE PER NO.,BEND 90 DEG,50,NULL,AGRI F BEND,FF1226,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2368,90MM (90DEG) 10KG BEND FAB. (P30),No.s,475,PRICE PER NO.,BEND 90 DEG,30,NULL,AGRI F BEND,FF1227,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2369,110MM (90DEG) 10KG BEND FAB. (P20),No.s,876.5,PRICE PER NO.,BEND 90 DEG,20,NULL,AGRI F BEND,FF1228,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2370,140MM (90 DEG) 10KG BEND FAB. (P7),No.s,1835,PRICE PER NO.,BEND 90 DEG,7,NULL,AGRI F BEND,FF1229,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2371,160MM (90DEG) 10KG BEND FAB. (P5),No.s,2504,PRICE PER NO.,BEND 90 DEG,5,NULL,AGRI F BEND,FF1233,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2372,200MM (90DEG) 10KG BEND FAB ( P-2 ),No.s,5215,PRICE PER NO.,BEND 90 DEG,2,NULL,AGRI F BEND,FF1234,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2373,315MM (90DEG) 10KG BEND FAB,No.s,22202,PRICE PER NO.,BEND 90 DEG,1,NULL,AGRI F BEND,FF1235,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2374,32MM (90DEG) PLUMBING BEND FAB. (P-150),No.s,40.5,PRICE PER NO.,BEND 90 DEG - PLUMBING,150,NULL,AGRI F BEND,FF1236,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2375,40MM (90DEG) PLUMBING BEND FAB. (P-150),No.s,67.5,PRICE PER NO.,BEND 90 DEG - PLUMBING,150,NULL,AGRI F BEND,FF1237,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2376,50MM (90DEG) PLUMBING BEND FAB. (P-40 ),No.s,108,PRICE PER NO.,BEND 90 DEG - PLUMBING,40,NULL,AGRI F BEND,FF1238,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2377,63MM 4KG COUPLER FAB. ( P-300 ),No.s,19,PRICE PER NO.,COUPLER ,300,NULL,AGRI F COUPLER,FF1239,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2378,75MM 4KG COUPLER FAB. ( P-150 ),No.s,30.5,PRICE PER NO.,COUPLER ,150,NULL,AGRI F COUPLER,FF1244,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2379,90MM 4KG COUPLER FAB. ( P-100 ),No.s,56.5,PRICE PER NO.,COUPLER ,100,NULL,AGRI F COUPLER,FF1245,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2380,110MM 4KG COUPLER FAB. ( P-70 ),No.s,99.5,PRICE PER NO.,COUPLER ,70,NULL,AGRI F COUPLER,FF1246,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2381,140MM 4KG COUPLER FAB. ( P-35 ),No.s,183,PRICE PER NO.,COUPLER ,35,NULL,AGRI F COUPLER,FF1247,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2382,160MM 4KG COUPLER FAB ( P-20 ),No.s,280.5,PRICE PER NO.,COUPLER ,20,NULL,AGRI F COUPLER,FF1248,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2383,180MM 4KG COUPLER FAB. ( P-15 ),No.s,399.5,PRICE PER NO.,COUPLER ,15,NULL,AGRI F COUPLER,FF1249,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2384,200MM 4KG COUPLER FAB. ( P-12 ),No.s,518,PRICE PER NO.,COUPLER ,12,NULL,AGRI F COUPLER,FF1255,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2385,225MM 4KG COUPLER FAB.,No.s,737.5,PRICE PER NO.,COUPLER ,1,NULL,AGRI F COUPLER,FF1256,,
AGRI FABRICATED  FITTING,AGRI,FITTINGS,AGRI FABRICATED FITTING,2386,250MM 4KG COUPLER FAB.,No.s,970,PRICE PER NO.,COUPLER ,1,NULL,AGRI F COUPLER,FF1257,,
