AH1188,280MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1189,280MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1199,315MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1222,315MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1277,315MM 4KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1223,315MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1224,315MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1225,315MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1226,355MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1227,355MM 4KG/CM2 SELFIT*,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1228,355MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1229,355MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1233,355MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1234,400MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1235,400MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1236,400MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1237,400MM 8KG /CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1238,400MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1239,140MM 6KG/CM2 SELFIT (SLOTTED),SELFIT (SLOTTED),https://drive.google.com/file/d/11k5_gexSTiXJYNGMq8crE69NAlU_pk4f
