CO1113,"25 MM NB (1"") COLUMN PIPE (V4)",https://drive.google.com/uc?export=view&id=19vsxdLyoF8n7KwvuPHSmKHDpf8BUAFqP
CO1114,"32 MM NB (1 1/4"") COLUMN PIPE (V4)",https://drive.google.com/uc?export=view&id=19vsxdLyoF8n7KwvuPHSmKHDpf8BUAFqP
CO1115,"40 MM NB (1 1/2"") COLUMN PIPE (V4)",https://drive.google.com/uc?export=view&id=19vsxdLyoF8n7KwvuPHSmKHDpf8BUAFqP
CO1179,"40MM NB (1½"") COLUMN PIPE (V4) (1.5 MTR)",
CO1116,"25 MM NB (1"") COLUMN PIPE (CRYSTAL)",https://drive.google.com/uc?export=view&id=1VkTtXq6yQsG2BOOc2WOxZzZHKCUy4GBj
CO1117,"32 MM NB (1 1/4"") COLUMN PIPE (CRYSTAL)",https://drive.google.com/uc?export=view&id=1VkTtXq6yQsG2BOOc2WOxZzZHKCUy4GBj
CO1118,"40 MM NB (1 1/2"") COLUMN PIPE (CRYSTAL)",https://drive.google.com/uc?export=view&id=1VkTtXq6yQsG2BOOc2WOxZzZHKCUy4GBj
CO1188,"40MM NB (1½"") COLUMN PIPE (CRYSTAL)  (1.5 MTR)",
CO1169,"50MM NB (2"") COLUMN PIPE (CRYSTAL)  ",https://drive.google.com/uc?export=view&id=1VkTtXq6yQsG2BOOc2WOxZzZHKCUy4GBj
CO1189,"50MM NB (2"") COLUMN PIPE (CRYSTAL)  (1.5 MTR)",https://drive.google.com/uc?export=view&id=1VkTtXq6yQsG2BOOc2WOxZzZHKCUy4GBj
CO1119,"50 MM NB (2"") COLUMN PIPE (MEDIUM)",https://drive.google.com/uc?export=view&id=1MTZRxvUnQ5faRID4O0bL913o6URm4iqw
CO1199,"50 MM NB (2"") COLUMN PIPE (MEDIUM) (1.5 MTR)",https://drive.google.com/uc?export=view&id=1MTZRxvUnQ5faRID4O0bL913o6URm4iqw
CO1122,"65 MM NB (21/2"") COLUMN PIPE (MEDIUM)",https://drive.google.com/uc?export=view&id=1MTZRxvUnQ5faRID4O0bL913o6URm4iqw
CO1222,"63 MM NB (2½"") COLUMN PIPE (MEDIUM) (1.5 MTR)",
CO1123,"80 MM NB (3"")COLUMN PIPE (MEDIUM)",https://drive.google.com/uc?export=view&id=1MTZRxvUnQ5faRID4O0bL913o6URm4iqw
CO1223,"80 MM NB (3"") COLUMN PIPE (MEDIUM) (1.5 MTR)",https://drive.google.com/uc?export=view&id=1MTZRxvUnQ5faRID4O0bL913o6URm4iqw
CO1124,"100MM NB (4"") COLUMN PIPE (MEDIUM)",https://drive.google.com/uc?export=view&id=1MTZRxvUnQ5faRID4O0bL913o6URm4iqw
CO1125,"25 MM NB (1"") COLUMN PIPE (STANDARD)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1126,"32 MM NB (1 1/4"") COLUMN PIPE (STANDARD)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1127,"40 MM NB (1 1/2"") COLUMN PIPE (STANDARD)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1224,"40 MM NB (1½"") COLUMN PIPE (STANDARD) (1.5 MTR)",
CO1128,"50 MM NB (2"") COLUMN PIPE (STANDARD)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1225,"50 MM NB (2"") COLUMN PIPE (STANDARD) (1.5 MTR)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1129,"65 MM NB (21/2"") COLUMN PIPE (STANDARD)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1226,"65 MM NB (2½"") COLUMN PIPE (STANDARD) (1.5 MTR)",
CO1133,"80MM NB (3"") COLUMN PIPE (STANDARD)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1227,"80 MM NB (3"") COLUMN PIPE (STANDARD) (1.5 MTR)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1134,"100MM NB (4"") COLUMN PIPE (STANDARD)",https://drive.google.com/uc?export=view&id=1dNFzXYWa1oQkW5fOKNHnzKgTjPzdT2s8
CO1135,"32 MM NB (1 1/4"") COLUMN PIPE (HEAVY)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1136,"40 MM NB (1 1/2"") COLUMN PIPE (HEAVY)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1228,"40 MM NB (1½"") COLUMN PIPE (HEAVY) (1.5 MTR)",
CO1137,"50 MM NB (2"") COLUMN PIPE (HEAVY)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1229,"50 MM NB (2"") COLUMN PIPE (HEAVY) (1.5 MTR)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1138,"65MM NB ( 21/2"") COLUMN PIPE (HEAVY)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1233,"65 MM NB (2½"") COLUMN PIPE (HEAVY) (1.5 MTR)",
CO1139,"80MM NB (3"") COLUMN PIPE (HEAVY)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1234,"80 MM NB (3"") COLUMN PIPE (HEAVY) (1.5 MTR)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1144,"100MM NB (4"") COLUMN PIPE (HEAVY)",https://drive.google.com/uc?export=view&id=1_ouhQc1Nc8oul_h6HD-vBjF6c1_0JgMx
CO1167,"32MM NB (11/4"")COLUMN PIPE (SUPER HEAVY) ",https://drive.google.com/uc?export=view&id=1_UaezjPHYJwnhx1yhwhFHrXBHv8dtHLs
CO1177,"40MM NB (11/2"")COLUMN PIPE (SUPER HEAVY) ",https://drive.google.com/uc?export=view&id=1_UaezjPHYJwnhx1yhwhFHrXBHv8dtHLs
CO1168,"50 MM NB (2"") COLUMN PIPE (SUPER HEAVY)",https://drive.google.com/uc?export=view&id=1_UaezjPHYJwnhx1yhwhFHrXBHv8dtHLs
CO1178,"65MM NB (21/2"")COLUMN PIPE (SUPER HEAVY)",https://drive.google.com/uc?export=view&id=1_UaezjPHYJwnhx1yhwhFHrXBHv8dtHLs
CO1145,"25MM NB (1"") COLUMN-BELL END-V4 12.5KG",https://drive.google.com/uc?export=view&id=1jTMWw3TzHS9v7Colc0-6OcU43CbtrYcw
CO1146,"32MM NB(1 1/4"")COLUMN-BELL END-V4 12.5KG",https://drive.google.com/uc?export=view&id=1jTMWw3TzHS9v7Colc0-6OcU43CbtrYcw
CO1147,"25MM NB (1"") COLUMN-BELL END-V4 15KG",https://drive.google.com/uc?export=view&id=1LRm9fkNhcl2z1Er1kkxJcZGSKIr1gn6a
CO1148,"32MM NB (1 1/4"")COLUMN-BELL END-V4 15KG",https://drive.google.com/uc?export=view&id=1LRm9fkNhcl2z1Er1kkxJcZGSKIr1gn6a
CO1149,"40MM NB (1 1/2"") COLUMN-BELL END-V4 15KG",https://drive.google.com/uc?export=view&id=1LRm9fkNhcl2z1Er1kkxJcZGSKIr1gn6a
CO1155,"25MM NB (1"") COLUMN-BELL END-CRYSTAL",https://drive.google.com/uc?export=view&id=1IdiBngxCr-AbMm0uAGVmc8RgLoavUspU
CO1156,"32MM NB (1 1/4"")COLUMN-BELL END-CRYSTAL",https://drive.google.com/uc?export=view&id=1IdiBngxCr-AbMm0uAGVmc8RgLoavUspU
CO1157,"40MM NB (1 1/2"") COLUMN-BELL END-CRYSTAL",https://drive.google.com/uc?export=view&id=1IdiBngxCr-AbMm0uAGVmc8RgLoavUspU
CO1158,"25MM NB (1"") COLUMN-BELL END-STANDARD",https://drive.google.com/uc?export=view&id=1T21QEsHjkVIEFWZcgY3mRi1lTKfjdenH
CO1159,"32MM NB (1 1/4"")COLUMN-BELL END-STANDARD",https://drive.google.com/uc?export=view&id=1T21QEsHjkVIEFWZcgY3mRi1lTKfjdenH
CO1166,"40MM NB (1 1/2"")COLUMN-BELL END-STANDARD",https://drive.google.com/uc?export=view&id=1T21QEsHjkVIEFWZcgY3mRi1lTKfjdenH
CA1129,150 CS,https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1133,175 CS,https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1134,200 CS,https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1135,250 CS,https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1136,150 CS (2.90 MTR),https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1137,175 CS (2.90 MTR),https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1138,200 CS (2.90 MTR),https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1156,125 CS,https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1157,125 CS (5 MTR),https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1158,180 CS,https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1159,225 CS,https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1166,125 CS (2.90 MTR),https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1167,180 CS (2.90 MTR),https://drive.google.com/uc?export=view&id=1JPQrRuM87-QNy9ckmF5ke5rJ3E9K74rU
CA1228,125 CS (SLOTTED),https://drive.google.com/uc?export=view&id=1Jg_pFqNrYMZXS0ABgdq0jMOWg0Znuww4
CA1229,150 CS (SLOTTED),https://drive.google.com/uc?export=view&id=1Jg_pFqNrYMZXS0ABgdq0jMOWg0Znuww4
CA1233,180 CS (SLOTTED),https://drive.google.com/uc?export=view&id=1Jg_pFqNrYMZXS0ABgdq0jMOWg0Znuww4
CA1234,175 CS (SLOTTED),https://drive.google.com/uc?export=view&id=1Jg_pFqNrYMZXS0ABgdq0jMOWg0Znuww4
CA1235,200 CS (SLOTTED),https://drive.google.com/uc?export=view&id=1Jg_pFqNrYMZXS0ABgdq0jMOWg0Znuww4
CA1236,225 CS (SLOTTED),https://drive.google.com/uc?export=view&id=1Jg_pFqNrYMZXS0ABgdq0jMOWg0Znuww4
CA1237,250 CS (SLOTTED),https://drive.google.com/uc?export=view&id=1Jg_pFqNrYMZXS0ABgdq0jMOWg0Znuww4
CA1333,110MM SDR-35 (SLOTTED),https://drive.google.com/uc?export=view&id=170R8eLmwIZnPrmx1g_4fP73BgK9Au9aO
CA1334,125MM SDR-35 (SLOTTED),https://drive.google.com/uc?export=view&id=170R8eLmwIZnPrmx1g_4fP73BgK9Au9aO
CA1335,140MM SDR-35 (SLOTTED),https://drive.google.com/uc?export=view&id=170R8eLmwIZnPrmx1g_4fP73BgK9Au9aO
CA1336,160MM SDR-35 (SLOTTED),https://drive.google.com/uc?export=view&id=170R8eLmwIZnPrmx1g_4fP73BgK9Au9aO
CA1337,180MM SDR-35 (SLOTTED),https://drive.google.com/uc?export=view&id=170R8eLmwIZnPrmx1g_4fP73BgK9Au9aO
CA1338,200MM SDR-35 (SLOTTED),https://drive.google.com/uc?export=view&id=170R8eLmwIZnPrmx1g_4fP73BgK9Au9aO
CA1339,225MM SDR-35 (SLOTTED),https://drive.google.com/uc?export=view&id=170R8eLmwIZnPrmx1g_4fP73BgK9Au9aO
CA1355,"40MM (1 1/2"") SH-40 CASING PIPE (6MTR)",https://drive.google.com/uc?export=view&id=1-0ytxkFaOEkPta6CWWa_qcHdG-SHoYOt
CA1356,"50MM (2"") SH-40 CASING PIPE (6MTR)",https://drive.google.com/uc?export=view&id=1-0ytxkFaOEkPta6CWWa_qcHdG-SHoYOt
CA1357,"80MM (3"") SH-40 CASING PIPE (6MTR)",https://drive.google.com/uc?export=view&id=1-0ytxkFaOEkPta6CWWa_qcHdG-SHoYOt
CA1358,"100MM (4"") SH-40 CASING PIPE (6MTR)",https://drive.google.com/uc?export=view&id=1-0ytxkFaOEkPta6CWWa_qcHdG-SHoYOt
CA1359,"125MM (5"") SH-40 CASING PIPE (5MTR)",https://drive.google.com/uc?export=view&id=1-0ytxkFaOEkPta6CWWa_qcHdG-SHoYOt
CA1366,"125MM (5"") SH-80 CASING PIPE (5MTR)",https://drive.google.com/uc?export=view&id=1-0ytxkFaOEkPta6CWWa_qcHdG-SHoYOt
IP1125,75MM TYPE B W.I.R. G (3.66 MTR-12FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1126,75MM TYPE B WITH INT RING G (6 MTR),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1127,90MM TYPE B WITH INT RING G (3 MTR),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1128,90MM TYPE B W.I.R. G (3.66MTR-12FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1129,90MM TYPE B WITH INT RING G (6 MTR),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1133,110MM TYPE B WITH INT RING G (3 MTR),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1134,110MM TYPE B W.I.R. G (3.66 MTR-12FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1135,110MM TYPE B WITH INT RING G (6 MTR),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1136,160MM TYPE B WITH INT RING G (3 MTR),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1137,160MM TYPE B WITH INT RING G (6 MTR),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1138,110MM 2.5KG/CM2 (SWR) W.I.R. G (3 MTR),https://drive.google.com/uc?export=view&id=1v6yzVgfclmpMeu4GbzuHAGIUKmn0wDac
IP1233,75MM TYPE B S/S WITH INT RING G (1.5FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1234,75MM TYPE B S/S WITH INT RING G (3FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1235,75MM TYPE B S/S WITH INT RING G (6FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1236,90MM TYPE B S/S WITH INT RING G (6FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1237,110MM TYPE B S/S WITH INT RING G (1.5FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1238,110MM TYPE B S/S WITH INT RING G (3FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1239,110MM TYPE B S/S WITH INT RING G (6FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1244,110MM TYPE B S/S WITH INT RING G (9FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1245,160MM TYPE B S/S WITH INT RING G (3FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
IP1246,160MM TYPE B S/S WITH INT RING G (6FT),https://drive.google.com/uc?export=view&id=1mWgXPfRpMWQ2lEAzttV1yjo2J6DMA9H0
SP1137,75MM TYPE A SELFIT S/S G (2FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1138,75MM TYPE A SELFIT S/S G (3FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1139,75MM TYPE A SELFIT S/S G (4FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1144,75MM TYPE A SELFIT S/S G (6FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1145,90MM TYPE A SELFIT S/S G (2FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1146,90MM TYPE A SELFIT S/S G (3FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1147,90MM TYPE A SELFIT S/S G (4FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1148,90MM TYPE A SELFIT S/S G (6FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1149,90MM TYPE A SELFIT D/S G (20FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1155,110MM TYPE A SELFIT S/S G (2FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1156,110MM TYPE A SELFIT S/S G (3FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1157,110MM TYPE A SELFIT S/S G (4FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1158,110MM TYPE A SELFIT S/S G (6FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1159,160MM TYPE A SELFIT S/S G (2FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1166,160MM TYPE A SELFIT S/S G (3FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1167,160MM TYPE A SELFIT S/S G (4FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1168,160MM TYPE A SELFIT S/S G (6FT),https://drive.google.com/uc?export=view&id=1BUZw8p1PmX8Uy5v48EAIHQgqNbESSwuM
SP1169,75MM TYPE A SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1177,75MM TYPE A SELFIT D/S G (3FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1178,75MM TYPE A SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1179,75MM TYPE A SELFIT D/S G (6FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1188,75MM TYPE A SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1189,90MM TYPE A SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1199,90MM TYPE A SELFIT D/S G (3FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1222,90MM TYPE A SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1223,90MM TYPE A SELFIT D/S G (6FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1224,90MM TYPE A SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1225,110MM TYPE A SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1226,110MM TYPE A SELFIT D/S G (3FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1227,110MM TYPE A SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1228,110MM TYPE A SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1229,110MM TYPE A SELFIT D/S G (20FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1233,160MM TYPE A SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1234,160MM TYPE A SELFIT D/S G (3FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1235,160MM TYPE A SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1236,160MM TYPE A SELFIT D/S G (6FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1237,160MM TYPE A SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1sUUiB1pDpANVPPnF6ye6hZW_APTu7xY5
SP1259,75MM TYPE B SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1266,75MM TYPE B SELFIT D/S G (3 FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1267,75MM TYPE B SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1268,75MM TYPE B SELFIT D/S G (6FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1269,75MM TYPE B SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1277,75MM TYPE B SELFIT D/S G (20FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1278,90MM TYPE B SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1279,90MM TYPE B SELFIT D/S G (3FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1288,90MM TYPE B SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1289,90MM TYPE B SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1299,90MM TYPE B SELFIT D/S G (20FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1333,110MM TYPE B SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1334,110MM TYPE B SELFIT D/S G (3FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1335,110MM TYPE B SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1336,110MM TYPE B SELFIT D/S G (6FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1337,110MM TYPE B SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1338,110MM TYPE B SELFIT D/S G (20FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1339,160MM TYPE B SELFIT D/S G (2FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1344,160MM TYPE B SELFIT D/S G (3FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1345,160MM TYPE B SELFIT D/S G (4FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1346,160MM TYPE B SELFIT D/S G (6FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1347,160MM TYPE B SELFIT D/S G (10FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
SP1348,160MM TYPE B SELFIT D/S G (20FT),https://drive.google.com/uc?export=view&id=1xj84tAmL6l6IX_yRWZGoVMGbb50r--sw
DP1111,160MM SN2,https://drive.google.com/uc?export=view&id=1FrQYGyPv7ivhhw37Abw3fCsiJ5OMHTqI
DP1112,200MM SN2,https://drive.google.com/uc?export=view&id=1FrQYGyPv7ivhhw37Abw3fCsiJ5OMHTqI
DP1113,160MM SN4 (3 MTR),https://drive.google.com/uc?export=view&id=1unMIL4cFW7zJIFDDO0ll3ky9Ww2jD-2W
DP1114,160MM SN4,https://drive.google.com/uc?export=view&id=1unMIL4cFW7zJIFDDO0ll3ky9Ww2jD-2W
DP1115,200MM SN4 (3 MTR),https://drive.google.com/uc?export=view&id=1unMIL4cFW7zJIFDDO0ll3ky9Ww2jD-2W
DP1116,200MM SN4,https://drive.google.com/uc?export=view&id=1unMIL4cFW7zJIFDDO0ll3ky9Ww2jD-2W
DP1117,110MM SN8 (3 MTR),https://drive.google.com/uc?export=view&id=1uyO_u0sUEGC0FY0nEoPed1MkAczQWf_o
DP1118,110MM SN8,https://drive.google.com/uc?export=view&id=1uyO_u0sUEGC0FY0nEoPed1MkAczQWf_o
DP1119,160MM SN8 (3 MTR),https://drive.google.com/uc?export=view&id=1uyO_u0sUEGC0FY0nEoPed1MkAczQWf_o
DP1122,160MM SN8,https://drive.google.com/uc?export=view&id=1uyO_u0sUEGC0FY0nEoPed1MkAczQWf_o
DP1123,200MM SN8 (3 MTR),https://drive.google.com/uc?export=view&id=1uyO_u0sUEGC0FY0nEoPed1MkAczQWf_o
DP1124,200MM SN8,https://drive.google.com/uc?export=view&id=1uyO_u0sUEGC0FY0nEoPed1MkAczQWf_o
DP1125,250MM SN2 RING FIT,https://drive.google.com/uc?export=view&id=1ajXMGvnOSZHDVS2fwMxdLF3OKbymHcZu
DP1126,315MM SN2 RING FIT,https://drive.google.com/uc?export=view&id=1ajXMGvnOSZHDVS2fwMxdLF3OKbymHcZu
DP1127,250MM SN4 RING FIT,https://drive.google.com/uc?export=view&id=1ajXMGvnOSZHDVS2fwMxdLF3OKbymHcZu
