AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1239,90MM 12.5KG/CM2 SELFIT,MTR,756,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-12.5KG,1088
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1156,110MM 2.5KG/CM2 SELFIT,MTR,262.5,PRICE PER MTR,SELFIT,3,0,AGRI SELFIT PIPE-2.5KG,1089
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1157,110MM 4KG/CM2 SELFIT (3 MTR),MTR,400.5,PRICE PER MTR,SELFIT,3,0,AGRI SELFIT PIPE-4KG,1090
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1127,110MM 6KG/CM2 SELFIT ( 3 MTR),MTR,581,PRICE PER MTR,SELFIT,3,0,AGRI SELFIT PIPE-6KG,1091
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1166,110MM 8KG/CM2 SELFIT (3 MTR),MTR,759,PRICE PER MTR,SELFIT,3,0,AGRI SELFIT PIPE-8KG,1092
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1167,110MM 10KG/CM2 SELFIT (3 MTR),MTR,935.5,PRICE PER MTR,SELFIT,3,0,AGRI SELFIT PIPE-10KG,1093
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1169,110MM 12.5KG/CM2 SELFIT (3 MTR),MTR,1145,PRICE PER MTR,SELFIT,3,0,AGRI SELFIT PIPE-12.5KG,1094
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1128,110MM 2.5KG/CM2 SELFIT (5 MTR),MTR,262.5,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-2.5KG,1095
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1129,110MM 4KG/CM2 SELFIT (5 MTR),MTR,400.5,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-4KG,1096
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1179,110MM 6KG/CM2 SELFIT (5 MTR),MTR,581,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-6KG,1097
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1222,110MM 8KG/CM2 SELFIT (5 MTR),MTR,759,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-8KG,1098
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1226,110MM 10KG/CM2 SELFIT (5 MTR),MTR,935.5,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-10KG,1099
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1233,110MM 12.5KG/CM2 SELFIT (5 MTR),MTR,1145,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-12.5KG,1100
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1133,110MM 2.5KG/CM2 SELFIT,MTR,262.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-2.5KG,1101
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1134,110MM 4KG/CM2 SELFIT,MTR,400.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-4KG,1102
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1135,110MM 6KG/CM2 SELFIT,MTR,581,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-6KG,1103
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1136,110MM 8KG/CM2 SELFIT,MTR,759,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-8KG,1104
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1137,110MM 10KG/CM2 SELFIT,MTR,935.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-10KG,1105
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1244,110MM 12.5KG/CM2 SELFIT,MTR,1145,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-12.5KG,1106
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1138,75MM 6KG/CM2 SELFIT (SLOTTED),MTR,325,PRICE PER MTR,SELFIT (SLOTTED),6,0,AGRI SELFIT (SLOTTED) PIPE-6KG,1107
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1139,110MM 6KG/CM2 SELFIT (SLOTTED),MTR,627.5,PRICE PER MTR,SELFIT (SLOTTED),6,0,AGRI SELFIT (SLOTTED) PIPE-6KG,1108
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1144,110MM 10KG/CM2 SELFIT (SLOTTED),MTR,1088,PRICE PER MTR,SELFIT (SLOTTED),6,0,AGRI SELFIT (SLOTTED) PIPE-10KG,1109
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,AH1357,125MM 2.5KG/CM2 SELFIT,MTR,339,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-2.5KG,1110
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,AH1358,125MM 4KG/CM2 SELFIT,MTR,530,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-4KG,1111
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,AH1111,125MM 6KG/CM2 SELFIT,MTR,767,PRICE PER MTR,SELFIT,6,3,AGRI SELFIT PIPE-6KG,1112
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,AH1359,125MM 8KG/CM2 SELFIT,MTR,986.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-8KG,1113
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,AH1366,125MM 10KG/CM2 SELFIT,MTR,1204,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-10KG,1114
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,AH1367,125MM 12.5KG/CM2 SELFIT,MTR,1455.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-12.5KG,1115
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,AH1278,140MM 2.5KG/CM2 SELFIT (3 MTR),MTR,417.5,PRICE PER MTR,SELFIT,3,0,AGRI SELFIT PIPE-2.5KG,1116
